id,title,overview,tagline,genres_str,genres_names,keywords_names,release_date,release_year,budget,revenue,runtime,popularity,vote_average,vote_count,production_companies_names,cast_names,original_language,status,combined_features
879,Hook,"The boy who wasn't supposed to grow up—Peter Pan—did just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. But a trip to see Granny Wendy in London, where the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland, could lead to a chance at redemption, in this family-oriented fantasy from director Steven Spielberg.",What if Peter Pan grew up?,Adventure|Fantasy|Comedy|Family,"['Adventure', 'Fantasy', 'Comedy', 'Family']","['flying', 'swordplay', 'sword', 'fantasy', 'peter pan', 'daughter', 'fairy-tale figure', 'rescue']",1991-12-11,1991.0,70000000,300854823,144.0,33.648404,6.6,1532,"['Amblin Entertainment', 'TriStar Pictures']","['Robin Williams', 'Dustin Hoffman', 'Julia Roberts', 'Bob Hoskins', 'Maggie Smith']",en,Released,adventure fantasy comedy family flying swordplay sword fantasy peter pan robin williams dustin hoffman julia roberts amblin entertainment tristar pictures
1573,Die Hard 2,"John McClane is an off-duty cop gripped with a feeling of déjà vu when on a snowy Christmas Eve in the nation's capital, terrorists seize a major international airport, holding thousands of holiday travelers hostage. Renegade military commandos led by a murderous rogue officer plot to rescue a drug lord from justice and are prepared for every contingency except one: McClane's smart-mouthed heroics.",Die Harder,Action|Thriller,"['Action', 'Thriller']","['ambush', 'helicopter', 'journalist', 'based on novel', 'airport', 'hand grenade', 'fistfight', 'cop', 'sequel', 'snow']",1990-07-02,1990.0,70000000,240031094,124.0,57.69847,6.6,1896,"['Twentieth Century Fox Film Corporation', 'Gordon Company', 'Silver Pictures']","['Bruce Willis', 'Bonnie Bedelia', 'William Atherton', 'Reginald VelJohnson', 'Franco Nero']",en,Released,action thriller ambush helicopter journalist based on novel airport bruce willis bonnie bedelia william atherton twentieth century fox film corporation gordon company
9257,S.W.A.T.,"Hondo Harrelson recruits Jim Street to join an elite unit of the Los Angeles Police Department. Together they seek out more members, including tough Deke Kay and single mom Chris Sanchez. The team's first big assignment is to escort crime boss Alex Montel to prison. It seems routine, but when Montel offers a huge reward to anyone who can break him free, criminals of various stripes step up for the prize.",You're either S.W.A.T. or you're not.,Action|Thriller|Crime,"['Action', 'Thriller', 'Crime']","['liberation', 'transport of prisoners', 'special unit', 'weapon', 'los angeles']",2003-08-08,2003.0,80000000,116643346,117.0,34.052253,5.8,770,"['Original Film', 'Columbia Pictures Corporation', 'Camelot Pictures']","['Samuel L. Jackson', 'Colin Farrell', 'Michelle Rodriguez', 'LL Cool J', 'Josh Charles']",en,Released,action thriller crime liberation transport of prisoners special unit weapon los angeles samuel l. jackson colin farrell michelle rodriguez original film columbia pictures corporation
1903,Vanilla Sky,"David Aames (Tom Cruise) has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia (Penelope Cruz), his face is horribly disfigured in a car accident. That's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred.","Forget everything you know, and open your eyes.",Drama|Mystery|Romance|Science Fiction|Thriller,"['Drama', 'Mystery', 'Romance', 'Science Fiction', 'Thriller']","['amnesia', 'ex-girlfriend', 'virtual reality']",2001-12-10,2001.0,68000000,203388341,136.0,27.299301,6.5,1078,"['Paramount Pictures', 'Cruise-Wagner Productions', 'Vinyl Films']","['Tom Cruise', 'Penélope Cruz', 'Cameron Diaz', 'Kurt Russell', 'Jason Lee']",en,Released,drama mystery romance science fiction thriller amnesia ex-girlfriend virtual reality tom cruise penélope cruz cameron diaz paramount pictures cruise-wagner productions
9697,Lady in the Water,"Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world.",Time is running out for a happy ending.,Drama|Thriller|Fantasy|Mystery,"['Drama', 'Thriller', 'Fantasy', 'Mystery']","['fortune teller', 'religion and supernatural', 'supernatural powers', 'mythical creature', 'hell', 'swimming pool', 'nixe', 'aftercreditsstinger']",2006-07-21,2006.0,75000000,42285169,110.0,20.219385,5.3,409,"['Legendary Pictures', 'Warner Bros.', 'Blinding Edge Pictures']","['Paul Giamatti', 'Jeffrey Wright', 'Bob Balaban', 'Sarita Choudhury', 'Cindy Cheung']",en,Released,drama thriller fantasy mystery fortune teller religion and supernatural supernatural powers mythical creature hell paul giamatti jeffrey wright bob balaban legendary pictures warner bros.
395,AVP: Alien vs. Predator,"When scientists discover something in the Arctic that appears to be a buried Pyramid, they send a research team out to investigate. Little do they know that they are about to step into a hunting ground where Aliens are grown as sport for the Predator race.",Whoever wins... We lose,Adventure|Science Fiction|Action,"['Adventure', 'Science Fiction', 'Action']","['saving the world', 'predator', 'laserpointer', 'space marine', 'pyramid', 'praise', 'alien', 'xenomorph']",2004-08-12,2004.0,70000000,171183863,101.0,42.957216,5.5,1217,"['Impact Pictures', 'Studio Babelsberg', 'Twentieth Century Fox Film Corporation']","['Sanaa Lathan', 'Raoul Bova', 'Ewen Bremner', 'Colin Salmon', 'Tommy Flanagan']",en,Released,adventure science fiction action saving the world predator laserpointer space marine pyramid sanaa lathan raoul bova ewen bremner impact pictures studio babelsberg
23398,Alvin and the Chipmunks: The Squeakquel,"Pop sensations Alvin, Simon and Theodore end up in the care of Dave Seville's twenty-something nephew Toby. The boys must put aside music super stardom to return to school, and are tasked with saving the school's music program by winning the $25,000 prize in a battle of the bands. But the Chipmunks unexpectedly meet their match in three singing chipmunks known as The Chipettes - Brittany, Eleanor and Jeanette. Romantic and musical sparks are ignited when the Chipmunks and Chipettes square off.",The Boys are back in town... and they have competition.,Comedy|Family|Animation|Fantasy|Music,"['Comedy', 'Family', 'Animation', 'Fantasy', 'Music']","['chipmunk', 'cgi', 'based on tv series', 'aftercreditsstinger', 'duringcreditsstinger', 'woman director']",2009-12-21,2009.0,75000000,443140005,88.0,29.412262,5.4,666,"['Regency Enterprises', 'Fox 2000 Pictures', 'Bagdasarian Productions']","['Zachary Levi', 'David Cross', 'Jason Lee', 'Justin Long', 'Matthew Gray Gubler']",en,Released,comedy family animation fantasy music chipmunk cgi based on tv series aftercreditsstinger duringcreditsstinger zachary levi david cross jason lee regency enterprises fox 2000 pictures
10590,We Were Soldiers,The story of the first major battle of the American phase of the Vietnam War and the soldiers on both sides that fought it.,400 U.S paratroopers. 4000 Vietnamese soldiers. 12 000 miles away from home. 1 man led them into battle.,Action|History|War,"['Action', 'History', 'War']","['vietnam veteran', 'missile', 'vietnam war', 'army', 'major', 'based on true story', 'steel helmet', 'soldier', 'explosion', 'battle']",2002-03-01,2002.0,75000000,114660784,138.0,19.708731,6.7,521,"['Icon Entertainment International', 'Wheelhouse Entertainment', 'Motion Picture Production GmbH & Co. Erste KG']","['Mel Gibson', 'Greg Kinnear', 'Madeleine Stowe', 'Sam Elliott', 'Chris Klein']",en,Released,action history war vietnam veteran missile vietnam war army major mel gibson greg kinnear madeleine stowe icon entertainment international wheelhouse entertainment
117263,Olympus Has Fallen,"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",When our flag falls our nation will rise.,Action|Thriller,"['Action', 'Thriller']","['white house', 'secret service', 'terrorist attack']",2013-03-20,2013.0,70000000,161025640,120.0,59.428223,6.2,2981,"['Nu Image Films', 'Millennium Films']","['Gerard Butler', 'Aaron Eckhart', 'Angela Bassett', 'Morgan Freeman', 'Radha Mitchell']",en,Released,action thriller white house secret service terrorist attack gerard butler aaron eckhart angela bassett nu image films millennium films
200,Star Trek: Insurrection,"When an alien race and factions within Starfleet attempt to take over a planet that has ""regenerative"" properties, it falls upon Captain Picard and the crew of the Enterprise to defend the planet's people as well as the very ideals upon which the Federation itself was founded.",The battle for paradise has begun.,Science Fiction|Action|Adventure|Thriller,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['space opera', 'retribution', 'spacecraft officer', 'exploding ship']",1998-12-10,1998.0,70000000,118000000,103.0,19.711951,6.3,391,['Paramount Pictures'],"['Patrick Stewart', 'Jonathan Frakes', 'Brent Spiner', 'LeVar Burton', 'Michael Dorn']",en,Released,science fiction action adventure thriller space opera retribution spacecraft officer exploding ship patrick stewart jonathan frakes brent spiner paramount pictures
44943,Battle: Los Angeles,"The Earth is attacked by unknown forces. As people everywhere watch the world's great cities fall, Los Angeles becomes the last stand for mankind in a battle no one expected. It's up to a Marine staff sergeant and his new platoon to draw a line in the sand as they take on an enemy unlike any they've ever encountered before.",It's not war. It's survival.,Action|Science Fiction,"['Action', 'Science Fiction']","['saving the world', 'hero', 'marine corps', 'chaos', 'retirement', 'survivor', 'meteor', 'space invasion', 'alien', 'battlefield']",2011-03-08,2011.0,70000000,202466756,116.0,49.199234,5.5,1448,"['Columbia Pictures', 'Original Film', 'Relativity Media']","['Aaron Eckhart', 'Ramón Rodríguez', 'Will Rothhaar', 'Cory Hardrict', 'Jim Parrack']",en,Released,action science fiction saving the world hero marine corps chaos retirement aaron eckhart ramón rodríguez will rothhaar columbia pictures original film
587,Big Fish,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.",An adventure as big as life itself.,Adventure|Fantasy|Drama,"['Adventure', 'Fantasy', 'Drama']","['circus', 'father son relationship', 'witch', 'fish', 'fishing', ""love of one's life"", 'leech', 'story teller', 'apoplectic stroke', 'fair']",2003-12-25,2003.0,70000000,122919055,125.0,46.199482,7.6,1994,"['Columbia Pictures', 'The Zanuck Company', 'Jinks/Cohen Company']","['Ewan McGregor', 'Albert Finney', 'Billy Crudup', 'Jessica Lange', 'Helena Bonham Carter']",en,Released,adventure fantasy drama circus father son relationship witch fish fishing ewan mcgregor albert finney billy crudup columbia pictures the zanuck company
10395,Wolf,Publisher Will Randall becomes a werewolf and has to fight to keep his job.,The animal is out.,Fantasy,['Fantasy'],"['adultery', 'heal', 'bite', 'werewolf']",1994-06-17,1994.0,0,0,125.0,13.758526,6.0,216,['Columbia Pictures'],"['Jack Nicholson', 'Christopher Plummer', 'James Spader', 'Michelle Pfeiffer', 'Kate Nelligan']",en,Released,fantasy adultery heal bite werewolf jack nicholson christopher plummer james spader columbia pictures
57212,War Horse,"Follows a young man named Albert and his horse, Joey, and how their bond is broken when Joey is sold to the cavalry and sent to the trenches of World War One. Despite being too young to enlist, Albert heads to France to save his friend.",Separated by War. Tested by Battle. Bound by Friendship.,Drama|War,"['Drama', 'War']","['world war i', 'horse', 'farm life', 'execution', 'trapped', 'alcoholic', 'cavalry', 'plowing', 'artillery']",2011-12-25,2011.0,66000000,177584879,146.0,29.505574,7.0,992,"['DreamWorks SKG', 'Amblin Entertainment', 'Reliance Entertainment']","['Tom Hiddleston', 'Benedict Cumberbatch', 'Toby Kebbell', 'Emily Watson', 'Jeremy Irvine']",en,Released,drama war world war i horse farm life execution trapped tom hiddleston benedict cumberbatch toby kebbell dreamworks skg amblin entertainment
